983,누가복음 15:1-32
984,누가복음 16:1-31
985,누가복음 17:1-37
986,누가복음 18:1-43
987,누가복음 19:1-48
988,누가복음 20:1-48
989,누가복음 21:1-38
990,누가복음 22:1-71
991,누가복음 23:1-56
992,누가복음 24:1-53
993,요한복음 1:1-51
994,요한복음 2:1-25
995,요한복음 3:1-36
996,요한복음 4:1-54
997,요한복음 5:1-47
998,요한복음 6:1-71
999,요한복음 7:1-53
1000,요한복음 8:1-59
1001,요한복음 9:1-41
1002,요한복음 10:1-42
1003,요한복음 11:1-57
1004,요한복음 12:1-50
1005,요한복음 13:1-38
1006,요한복음 14:1-31
1007,요한복음 15:1-27
1008,요한복음 16:1-33
1009,요한복음 17:1-26
1010,요한복음 18:1-40
1011,요한복음 19:1-42
1012,요한복음 20:1-31
1013,요한복음 21:1-25
1014,사도행전 1:1-26
1015,사도행전 2:1-47
1016,사도행전 3:1-26
1017,사도행전 4:1-37
1018,사도행전 5:1-42
1019,사도행전 6:1-15
1020,사도행전 7:1-60
1021,사도행전 8:1-40
1022,사도행전 9:1-43
1023,사도행전 10:1-48
1024,사도행전 11:1-30
1025,사도행전 12:1-25
1026,사도행전 13:1-52
1027,사도행전 14:1-28
1028,사도행전 15:1-41
1029,사도행전 16:1-40
1030,사도행전 17:1-34
1031,사도행전 18:1-28
1032,사도행전 19:1-41
1033,사도행전 20:1-38
1034,사도행전 21:1-40
1035,사도행전 22:1-30
1036,사도행전 23:1-35
1037,사도행전 24:1-27
1038,사도행전 25:1-27
1039,사도행전 26:1-32
1040,사도행전 27:1-44
1041,사도행전 28:1-31
1042,로마서 1:1-32
1043,로마서 2:1-29
1044,로마서 3:1-31
1045,로마서 4:1-25
1046,로마서 5:1-21
1047,로마서 6:1-23
1048,로마서 7:1-25
1049,로마서 8:1-39
1050,로마서 9:1-33
1051,로마서 10:1-21
1052,로마서 11:1-36
1053,로마서 12:1-21
1054,로마서 13:1-14
1055,로마서 14:1-23
1056,로마서 15:1-33
1057,로마서 16:1-27
1058,고린도전서 1:1-31
1059,고린도전서 2:1-16
1060,고린도전서 3:1-23
1061,고린도전서 4:1-21
1062,고린도전서 5:1-13
1063,고린도전서 6:1-20
1064,고린도전서 7:1-40
1065,고린도전서 8:1-13
1066,고린도전서 9:1-27
1067,고린도전서 10:1-33
1068,고린도전서 11:1-34
1069,고린도전서 12:1-31
1070,고린도전서 13:1-13
1071,고린도전서 14:1-40
1072,고린도전서 15:1-58
1073,고린도전서 16:1-24
1074,고린도후서 1:1-24
1075,고린도후서 2:1-17
1076,고린도후서 3:1-18
1077,고린도후서 4:1-18
1078,고린도후서 5:1-21
1079,고린도후서 6:1-18
1080,고린도후서 7:1-16
1081,고린도후서 8:1-24
1082,고린도후서 9:1-15
1083,고린도후서 10:1-18
1084,고린도후서 11:1-33
1085,고린도후서 12:1-21
1086,고린도후서 13:1-14
1087,갈라디아서 1:1-24
1088,갈라디아서 2:1-21
1089,갈라디아서 3:1-29
1090,갈라디아서 4:1-31
1091,갈라디아서 5:1-26
1092,갈라디아서 6:1-18
1093,에베소서 1:1-23
1094,에베소서 2:1-22
1095,에베소서 3:1-21
1096,에베소서 4:1-32
1097,에베소서 5:1-33
1098,에베소서 6:1-24
1099,빌립보서 1:1-30
1100,빌립보서 2:1-30
1101,빌립보서 3:1-21
1102,빌립보서 4:1-23
1103,골로새서 1:1-29
1104,골로새서 2:1-23
1105,골로새서 3:1-25
1106,골로새서 4:1-18
1107,데살로니가전서 1:1-10
1108,데살로니가전서 2:1-20
1109,데살로니가전서 3:1-13
